FIPS,County,State,Total,Under 18,18 to 64,Over 64,White,Black,Hispanic,Asian,Other_Races,Below 9th grade,High School,College,Advanced Degree,Urban_Percentage
31097,Johnson County,Nebraska,5294,0.1898375519455988,0.6227805062334718,0.18738194182092935,0.797695504344541,0.05496788817529279,0.10294673214960333,0.007555723460521345,0.036834151870041555,0.037607730477931575,0.8119613476103421,0.19012797074954296,0.07025332985113607,0.0
31099,Kearney County,Nebraska,6655,0.2583020285499624,0.5416979714500376,0.2,0.9039819684447784,0.0009015777610818933,0.07768595041322314,0.007513148009015778,0.009917355371900827,0.037253141831238776,0.9041741472172352,0.3087971274685817,0.06440754039497307,0.0
31101,Keith County,Nebraska,8303,0.20293869685655788,0.5246296519330362,0.27243165121040586,0.890039744670601,0.014332169095507647,0.07720101168252438,0.004215343851619896,0.014211730699747079,0.043393148450244695,0.8634584013050571,0.19902120717781402,0.05954323001631321,0.566406718656269
31103,Keya Paha County,Nebraska,987,0.27760891590678827,0.5177304964539007,0.20466058763931105,0.9594731509625126,0.0010131712259371835,0.0182370820668693,0.0,0.02127659574468085,0.00631911532385466,0.9304897314375987,0.28751974723538704,0.06635071090047394,0.0
31105,Kimball County,Nebraska,3395,0.19322533136966127,0.5475699558173786,0.25920471281296026,0.8379970544918999,0.002061855670103093,0.10515463917525773,0.0002945508100147275,0.054491899852724596,0.038707102952913006,0.8256185155626496,0.11532322426177175,0.03112529928172386,0.0
31107,Knox County,Nebraska,8415,0.24183006535947713,0.5098039215686274,0.24836601307189543,0.8431372549019608,0.007011289364230541,0.03398692810457516,0.004872251931075461,0.11099227569815805,0.025431109562793937,0.8819021076467515,0.18916565058352203,0.05957150322243512,0.0
31109,Lancaster County,Nebraska,322063,0.22515160077376165,0.6289638983677107,0.14588450085852767,0.7959653856543596,0.03633140099918339,0.07697251779931255,0.04106339442904028,0.049667301118104225,0.02917696680908634,0.896239225263493,0.4085421961810305,0.15129147620729275,0.902696151366364
31111,Lincoln County,Nebraska,34532,0.23224834935711802,0.5658519633962701,0.20189968724661184,0.8635758137379822,0.011438665585543843,0.09654812927140044,0.00747133093941851,0.020966060465655044,0.023490494933422663,0.8839293191524998,0.20199313290344192,0.06967590654049075,0.680066905064021
31113,Logan County,Nebraska,839,0.28843861740166865,0.5303933253873659,0.18116805721096543,0.8760429082240763,0.0,0.0166865315852205,0.0,0.10727056019070322,0.017921146953405017,0.9498207885304659,0.25268817204301075,0.023297491039426525,0.0
31115,Loup County,Nebraska,629,0.22416534181240064,0.519872813990461,0.2559618441971383,0.8394276629570747,0.0,0.11764705882352941,0.0,0.04292527821939587,0.0,0.9370932754880694,0.19522776572668113,0.06290672451193059,0.0
31117,McPherson County,Nebraska,456,0.18859649122807018,0.5175438596491229,0.29385964912280704,0.9846491228070176,0.0,0.006578947368421052,0.0,0.008771929824561403,0.014749262536873156,0.9233038348082596,0.17404129793510326,0.035398230088495575,0.0
31119,Madison County,Nebraska,35538,0.25271540323034497,0.5842478473746412,0.16303674939501378,0.7840339917834431,0.008132140244245595,0.1605886656536665,0.011649501941583656,0.035595700377061175,0.04084791675624543,0.8941823966977684,0.24457152685213054,0.07571913832394547,0.726401573696782
31121,Merrick County,Nebraska,7675,0.21954397394136807,0.5654723127035831,0.21498371335504887,0.9119218241042345,0.00039087947882736156,0.05368078175895766,0.016026058631921823,0.017980456026058633,0.022438844951259886,0.9065661210226228,0.17417693581018945,0.06253448592974066,0.0
